longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.97,34.06,34,3580,684.0,2786,636,4.0469,166800
-117.98,34.06,33,1353,228.0,1079,237,4.5417,160300
-117.97,34.06,31,2516,,2194,497,3.2413,155500
-117.98,34.06,36,2391,407.0,1967,398,4.0274,160700
-117.98,34.05,35,2342,426.0,2176,416,3.7454,156900
-117.99,34.05,35,1792,317.0,1441,306,3.7917,151100
-117.97,34.05,33,2028,422.0,1727,371,2.8438,157600
-117.97,34.05,36,931,160.0,746,201,3.1667,158000
-117.97,34.05,36,1299,206.0,763,216,3.5179,161400
-117.97,34.05,34,2050,495.0,1832,465,2.8333,155700
-117.98,34.05,33,1560,315.0,1467,313,4.1429,159800
-117.98,34.04,34,2547,537.0,2108,498,3.4722,154600
-117.97,34.04,32,1507,295.0,1326,324,4.119,163300
-117.97,34.04,28,1686,417.0,1355,388,2.5192,157300
-117.96,34.03,35,2093,,1755,403,3.4115,150400
-117.96,34.03,35,1623,331.0,1462,312,3.9803,152600
-117.95,34.03,33,1453,326.0,1609,319,3.7578,155800
-117.95,34.03,35,804,159.0,727,179,2.7361,145700
-117.96,34.05,35,1254,263.0,1092,268,4.6364,163100
-117.96,34.05,36,1475,270.0,1149,284,3.0904,158600
-117.95,34.05,35,1309,276.0,1113,253,4.375,156500
-117.95,34.04,36,1044,200.0,982,205,4.7679,153900
-117.96,34.04,35,1141,212.0,924,212,3.1591,148300
-117.96,34.04,33,1458,268.0,1115,257,4.7955,158100
-117.96,34.04,34,1381,265.0,1020,268,4.025,146900
-117.96,34.05,32,1993,388.0,1385,380,3.7258,181900
-117.94,34.05,34,1729,324.0,1341,324,3.7708,163500
-117.94,34.04,36,1431,354.0,1367,334,3.5592,160200
-117.94,34.04,34,1403,274.0,977,257,3.8409,163000
-117.94,34.05,34,1519,304.0,1262,300,3.3409,161200
-117.95,34.05,31,2349,539.0,2028,521,3.494,154500
-117.94,34.04,33,1493,331.0,1571,354,3.8864,158900
-117.95,34.04,27,2610,846.0,2296,750,2.274,150800
-117.94,34.03,35,1499,289.0,1112,268,3.83,149000
-117.94,34.03,35,1375,249.0,1015,239,4.0521,151800
-117.95,34.03,33,1782,394.0,1517,376,3.3389,157900
-117.93,34.01,23,3188,836.0,3883,840,2.1863,157600
-117.93,34.01,33,1733,361.0,1757,375,4.2266,153800
-117.94,34.02,27,5026,955.0,3899,930,3.871,162900
-117.95,34.02,19,1129,258.0,900,228,3.875,135600
-117.95,34.02,22,1919,411.0,1203,363,4.2578,144100
-117.92,34.03,35,1341,233.0,898,216,4.1118,157300
-117.92,34.03,32,1819,375.0,1728,375,3.975,162400
-117.92,34.03,35,1469,306.0,1285,308,3.9219,159500
-117.93,34.03,35,2160,399.0,1694,403,3.8581,163100
-117.93,34.03,30,2246,446.0,1837,431,4.7917,164500
-117.93,34.04,23,6361,1168.0,4580,1109,4.9342,181000
-117.93,34.04,30,1336,239.0,905,253,4.8854,178100
-117.9,34.04,15,11989,2185.0,6652,2081,4.5554,278300
-117.9,34.05,33,629,76.0,253,75,7.6286,330400
-117.91,34.04,15,8749,1761.0,5278,1691,4.6324,168800
-117.92,34.05,36,2241,419.0,1743,448,4.6587,161900
-117.88,34.01,16,6756,1332.0,4429,1299,4.7589,178200
-117.88,34.0,21,5459,1086.0,3394,1087,3.6308,192100
-117.89,34.01,23,4535,955.0,3881,930,3.6275,154100
-117.9,34.01,27,1702,381.0,2091,352,3.7917,131100
-117.9,34.01,27,2383,472.0,2079,494,3.9702,141400
-117.91,34.02,17,5973,1384.0,4349,1229,3.2799,199300
-117.9,34.02,15,14058,2486.0,8997,2497,5.0704,226200
-117.91,34.02,22,6269,,5587,1251,3.8201,136200
-117.92,34.01,35,3055,634.0,3738,615,3.375,127200
-117.98,34.04,29,1468,310.0,1390,276,3.75,190600
-117.96,34.02,33,349,124.0,460,83,2.375,133300
-117.98,34.03,21,797,162.0,484,166,2.625,191100
-117.9,33.99,18,8076,1789.0,5325,1707,3.443,171900
-117.92,34.0,36,116,30.0,193,35,3.8125,136300
-117.88,34.0,32,265,51.0,170,50,3.9375,187500
-117.89,33.99,22,3272,618.0,1784,591,4.0324,211300
-117.87,33.99,21,2837,515.0,2031,555,4.9271,209700
-118.01,34.05,37,682,172.0,813,173,3.8125,138000
-117.99,34.04,30,4468,959.0,4027,938,3.185,168300
-118.02,34.04,27,5640,1001.0,3538,978,5.065,215400
-118.0,34.03,25,6909,1154.0,3912,1121,5.257,226100
-117.98,34.02,32,2945,651.0,2044,652,3.1979,183900
-117.98,34.02,33,3512,632.0,1971,598,4.4653,193200
-117.98,34.01,27,2643,418.0,1344,381,5.7057,262100
-117.99,34.0,26,2988,397.0,1371,415,6.6988,382500
-118.02,34.02,21,5992,986.0,2647,969,5.2405,302400
-117.97,34.01,33,3530,700.0,2959,679,3.7459,152900
-117.97,34.01,33,2006,381.0,1410,346,3.7083,165500
-117.97,34.0,28,1983,375.0,1407,367,3.8319,179000
-117.97,33.99,22,5284,982.0,2613,932,4.7332,289900
-117.98,34.0,22,3632,538.0,1968,566,6.019,324900
-117.98,33.99,26,3343,455.0,1429,457,7.0778,334300
-117.98,33.98,27,2275,346.0,1039,333,6.2217,333500
-117.99,33.98,18,8399,1144.0,3727,1107,6.9695,360400
-117.95,34.0,34,2376,468.0,1858,449,4.1328,176300
-117.96,34.0,33,5462,952.0,3527,914,4.4038,186700
-117.96,34.0,34,2777,540.0,1954,522,4.5163,183800
-117.92,33.98,10,16414,2919.0,8907,2714,6.1552,362500
-117.95,33.98,15,16042,2602.0,7732,2552,5.6716,330400
-117.94,33.99,18,6100,1018.0,3112,982,4.9932,284000
-117.95,33.99,15,3978,692.0,2418,665,5.0142,269900
-117.95,33.99,24,1219,177.0,610,185,6.7978,325000
-117.95,33.99,25,1075,138.0,451,132,6.8492,332200
-117.96,33.99,25,1348,210.0,660,200,5.2852,297600
-117.96,33.99,25,2799,388.0,1348,389,6.2517,311100
-117.97,33.99,23,3335,570.0,1560,555,5.7268,300300
-117.96,33.98,25,1259,184.0,599,170,5.7407,302200
-117.88,33.96,16,19059,3079.0,10988,3061,5.5469,265200
-117.89,33.98,5,3088,711.0,1415,641,2.5125,184500
-117.9,33.98,20,9893,2283.0,7228,2159,3.253,186700
-117.9,33.97,23,7353,1255.0,4014,1124,5.4155,213200
-117.75,34.06,52,1171,318.0,1126,276,1.9762,105800
-117.75,34.06,52,62,9.0,44,16,0.4999,112500
-117.74,34.06,4,1391,506.0,727,369,1.4722,137500
-117.75,34.05,27,437,108.0,469,97,1.7206,107500
-117.75,34.05,37,378,92.0,503,103,2.1908,94600
-117.75,34.06,44,477,135.0,502,117,2.0156,112500
-117.75,34.06,52,24,6.0,46,7,1.625,67500
-117.94,34.15,33,859,144.0,421,138,4.4821,220100
-117.95,34.16,17,7116,1089.0,3538,1083,6.2654,273800
-117.94,34.14,33,1620,283.0,868,275,5.411,219400
-117.95,34.14,13,3859,710.0,2283,759,4.5594,184500
-117.95,34.14,33,1943,440.0,1526,353,3.038,137500
-117.96,34.14,27,2221,542.0,1328,523,2.5275,151700
-117.96,34.14,33,1994,405.0,993,403,3.766,163900
-117.96,34.14,9,907,207.0,619,194,3.9464,179600
-117.97,34.14,15,3595,964.0,1839,877,2.6014,150300
-117.97,34.14,33,1328,348.0,903,329,3.1094,136000
-117.97,34.13,42,683,127.0,541,138,3.4375,151700
-117.98,34.14,24,1596,388.0,1329,352,3.0417,148000
-117.97,34.13,33,2038,473.0,1546,469,3.4777,144500
-117.98,34.13,37,1447,309.0,1279,290,4.0083,142900
-117.98,34.13,29,2110,460.0,1890,448,3.6806,130500
-117.97,34.15,33,2474,472.0,1268,437,6.4576,500001
-117.97,34.17,35,5005,848.0,2112,813,4.9968,295000
-118.0,34.16,42,1020,156.0,398,157,6.101,311800
-118.01,34.16,47,1745,270.0,753,275,5.532,318500
-117.99,34.18,38,2981,432.0,1063,437,6.5254,365000
-117.99,34.16,40,3838,696.0,1851,674,4.2407,262000
-118.0,34.16,52,1354,227.0,531,206,4.8059,270600
-118.0,34.15,48,3436,673.0,1540,648,4.275,256800
-118.01,34.15,52,2234,472.0,986,439,3.9125,265500
-118.02,34.15,44,2419,437.0,1045,432,3.875,280800
-118.02,34.17,32,3868,548.0,1558,528,9.4667,500001
-118.03,34.16,36,1640,239.0,693,253,6.6888,500001
-118.03,34.15,43,1694,283.0,674,267,4.1797,486800
-118.02,34.15,44,2267,426.0,980,372,3.6,307400
-118.06,34.17,38,2726,398.0,1059,380,7.2419,410400
-118.05,34.17,45,2535,455.0,1036,437,5.0482,388900
-118.04,34.17,52,1885,401.0,764,373,4.0385,265700
-118.04,34.18,37,3134,532.0,1220,508,5.2865,455400
-118.04,34.16,38,1594,249.0,633,247,5.9582,350700
-118.05,34.16,36,3908,732.0,1688,725,4.5625,376800
-118.05,34.16,41,3320,713.0,1236,659,3.5694,278600
-118.06,34.16,46,1467,298.0,816,267,3.6705,286500
-118.06,34.16,34,2297,419.0,909,412,4.8214,362500
-118.07,34.16,35,3585,671.0,1401,623,4.125,330000
-118.03,34.16,36,1401,218.0,667,225,7.1615,484700
-118.03,34.16,39,2731,366.0,1034,338,9.8098,500001
-118.05,34.15,32,5131,665.0,1877,622,8.2004,500001
-118.06,34.15,37,1980,226.0,697,226,15.0001,500001
-118.05,34.14,39,2125,295.0,862,303,8.9728,500001
-118.06,34.13,40,4307,918.0,1769,845,3.6341,391500
-118.06,34.14,42,2461,379.0,1179,360,7.0315,437300
-118.06,34.14,40,2662,379.0,1151,387,8.4889,500001
-118.03,34.14,44,1446,250.0,721,243,4.7308,352200
-118.04,34.13,22,3359,643.0,1227,588,4.645,276200
-118.04,34.15,34,1523,311.0,676,295,3.3621,377200
-118.04,34.13,35,249,31.0,268,29,15.0001,500001
-118.05,34.13,23,3264,729.0,1475,668,3.735,218300
-118.06,34.13,28,12139,2873.0,5359,2731,3.292,227300
-118.02,34.14,34,1077,257.0,478,199,2.6316,252800
-118.02,34.13,32,3308,718.0,1803,667,3.9464,273600
-118.03,34.14,31,4353,1117.0,2338,1037,3.0727,242600
-118.01,34.13,36,1332,217.0,648,203,4.7159,365900
-118.02,34.13,33,2874,458.0,1239,431,5.2329,430900
-118.02,34.13,34,1966,319.0,980,297,7.7307,429000
-118.03,34.13,33,2352,373.0,995,359,4.9583,445700
-118.02,34.12,37,2250,360.0,989,329,6.1536,366000
-118.02,34.11,35,2454,458.0,1110,435,3.8029,414800
-118.02,34.12,36,1471,246.0,751,230,5.4555,395100
-118.02,34.12,38,1778,288.0,870,281,6.5784,408500
-118.03,34.11,34,2837,460.0,1344,458,6.5722,437400
-118.01,34.14,20,3350,831.0,1816,744,2.8352,161700
-118.01,34.14,23,3425,754.0,2202,729,3.52,187300
-118.02,34.14,31,6854,1578.0,4131,1524,3.5878,222800
-117.99,34.15,44,2492,611.0,1951,596,3.1304,185600
-118.0,34.15,43,2583,633.0,1544,617,2.5417,178300
-118.01,34.15,32,6597,1579.0,3689,1459,3.2377,184100
-117.98,34.14,27,6341,1289.0,2899,1192,3.6336,235200
-117.99,34.14,30,2346,,1988,474,2.5625,153000
-118.0,34.13,24,2584,520.0,1869,503,3.2841,167000
-118.0,34.14,31,1298,431.0,1131,425,1.0548,178100
-118.0,34.14,39,1302,303.0,800,291,3.2723,166900
-118.0,34.13,35,1005,224.0,742,221,3.5481,158100
-117.99,34.13,37,1568,371.0,1618,350,2.9605,129400
-117.99,34.12,37,1527,331.0,1504,324,3.2857,130100
-117.99,34.12,35,1040,231.0,1040,242,2.5395,139200
-118.0,34.12,37,1340,325.0,928,333,3.9219,175000
-118.0,34.12,42,870,170.0,546,164,4.625,173800
-118.01,34.13,38,3374,671.0,1906,640,4.0729,212300
-118.01,34.12,43,1185,207.0,657,198,4.5491,214800
-118.01,34.12,32,1937,332.0,922,340,3.94,278400
-118.01,34.11,32,1978,536.0,826,470,2.5114,212200
-118.01,34.11,43,1858,345.0,1054,329,3.5625,211600
-118.01,34.11,36,1722,320.0,794,322,4.2132,212200
-118.02,34.1,36,1928,361.0,1008,368,4.733,233700
-118.02,34.1,36,452,80.0,248,83,1.9688,226000
-118.02,34.11,39,1504,280.0,718,261,4.625,219000
-118.03,34.1,38,2301,416.0,1079,398,4.4236,233600
-118.03,34.1,30,2773,634.0,1376,540,2.7857,201700
-118.03,34.1,31,2647,539.0,1473,520,3.94,223900
-118.03,34.1,32,2668,609.0,1512,541,2.9422,233100
-118.03,34.11,38,2076,361.0,988,332,5.9175,416900
-118.04,34.11,44,773,120.0,405,121,5.0,447100
-118.04,34.11,37,1275,177.0,598,174,7.1885,500001
-118.05,34.11,42,3677,627.0,1779,622,5.1509,426500
-118.04,34.13,39,2485,382.0,1072,342,6.0878,430200
-118.04,34.12,39,2522,380.0,1113,357,5.2249,445200
-118.04,34.12,44,2007,288.0,921,307,6.5989,500001
-118.04,34.12,30,2170,318.0,984,309,5.6916,500001
-118.05,34.12,20,5218,959.0,2302,850,3.55,476700
-118.06,34.12,25,3891,848.0,1848,759,3.6639,248100
-118.06,34.12,34,2941,558.0,1660,576,4.5667,271500
-118.06,34.12,35,2053,369.0,1044,375,4.1875,275400
-118.05,34.11,48,1410,304.0,677,274,3.2596,272400
-118.06,34.11,36,2178,485.0,914,412,2.7656,239500
-118.06,34.11,39,2603,547.0,1196,487,3.0854,248700
-118.04,34.1,39,2302,412.0,1590,406,4.8017,273800
-118.05,34.1,36,1606,318.0,889,294,4.7931,272600
-118.06,34.1,38,3229,636.0,1599,609,3.8646,257100
-118.06,34.1,42,1576,313.0,697,282,4.3523,283600
-118.06,34.1,43,1833,355.0,786,334,3.5761,256700
-118.06,34.1,38,2438,442.0,1308,461,3.6995,260100
-118.04,34.1,38,2317,451.0,1155,426,4.1488,235300
-118.04,34.09,34,2597,461.0,1542,470,4.6211,248900
-118.05,34.1,30,2143,427.0,1107,416,4.2321,252200
-118.05,34.1,42,2065,404.0,1313,402,4.0179,274300
-118.06,34.09,38,2036,388.0,1096,371,4.0625,262500
-118.06,34.1,38,1960,330.0,874,308,4.8594,265900
-118.06,34.09,36,1239,238.0,717,237,3.244,258100
-118.06,34.09,40,1975,389.0,1116,378,4.2898,251600
-118.07,34.09,40,1745,370.0,1293,357,2.5474,198100
-118.07,34.09,35,1224,267.0,887,276,4.0987,202400
-118.08,34.09,33,2557,578.0,1715,530,2.9196,208800
-118.08,34.09,34,1823,457.0,1485,401,3.7222,207200
-118.08,34.09,32,3214,718.0,2316,751,3.7066,206800
-118.04,34.09,34,2001,388.0,1461,397,3.8304,183000
-118.04,34.08,35,1148,258.0,975,253,4.037,173300
-118.04,34.09,32,1339,334.0,817,349,2.8333,186000
-118.05,34.09,23,602,135.0,409,123,3.5268,146400
-118.02,34.09,32,1747,399.0,1199,402,3.4286,191800
-118.02,34.08,29,2741,667.0,2449,677,3.6944,175200
-118.02,34.09,24,2080,514.0,1976,478,2.6917,170000
-118.03,34.09,29,1219,338.0,1152,323,2.8029,180900
-118.03,34.08,32,1780,484.0,1732,454,2.4464,169600
-118.0,34.1,34,2249,460.0,1544,441,3.4005,176300
-118.01,34.09,29,3402,747.0,2331,690,3.6094,179200
-118.01,34.1,27,2424,542.0,1713,557,3.8085,181400
-118.01,34.1,35,2120,412.0,1375,405,3.4609,166300
-118.0,34.08,29,2003,401.0,1520,364,3.994,195300
-118.01,34.08,30,2281,522.0,1969,500,3.6531,166300
-118.02,34.08,28,2769,631.0,2452,581,2.6071,175900
-118.01,34.08,35,1852,358.0,1414,347,4.275,173600
-118.01,34.09,32,1613,361.0,1283,404,3.1944,181700
-118.0,34.08,23,1627,318.0,1279,289,4.6467,185100
-118.02,34.08,31,2402,632.0,2830,603,2.3333,164200
-118.03,34.08,37,775,179.0,726,183,3.25,159200
-118.03,34.08,42,1597,373.0,1311,352,2.9688,162800
-118.04,34.07,52,177,59.0,269,75,2.3611,131300
-118.05,34.08,34,572,154.0,752,182,2.0433,138800
-118.05,34.08,25,4909,1422.0,4983,1293,2.7254,143500
-118.05,34.08,30,1572,427.0,1857,428,2.4914,159200
-118.06,34.08,37,778,205.0,850,198,2.5119,180500
-118.06,34.08,34,1197,260.0,942,245,3.4202,189100
-118.06,34.08,42,1988,402.0,1239,402,3.2569,201500
-118.07,34.08,38,2462,553.0,1843,538,3.2312,211900
-118.07,34.07,19,1554,393.0,1427,370,3.125,207100
-118.07,34.08,37,1210,252.0,733,243,2.806,214600
-118.05,34.07,32,4492,1075.0,4119,1035,3.2373,183100
-118.06,34.07,30,2308,674.0,3034,691,2.3929,184400
-118.03,34.07,37,1091,269.0,905,242,3.1042,152000
-118.03,34.06,36,1018,305.0,1307,292,2.1453,162100
-118.04,34.07,39,1382,315.0,1090,308,3.8125,174000
-118.04,34.07,39,2451,649.0,2536,648,2.3098,173100
-118.01,34.07,22,6311,1572.0,6666,1456,2.9334,182600
-118.01,34.06,26,557,153.0,455,196,2.7721,155400
-118.01,34.07,24,5684,1485.0,6626,1481,2.2559,166800
-118.02,34.07,21,3245,959.0,3528,887,2.3236,156300
-118.03,34.06,31,1513,389.0,1396,364,2.4706,170600
-118.03,34.06,24,2343,834.0,3537,824,2.1094,135200
-118.03,34.06,27,2510,783.0,3481,726,2.4875,157800
-118.04,34.06,31,957,295.0,1300,287,2.1383,153400
-118.04,34.06,30,2019,551.0,2481,484,3.1875,154200
-118.04,34.06,39,1258,245.0,988,228,3.2132,176100
-118.05,34.06,32,2286,654.0,2991,655,2.1781,174500
-118.05,34.06,45,531,164.0,722,166,2.1406,162500
-118.05,34.06,25,1022,291.0,1570,297,3.023,142000
-118.06,34.06,28,2127,625.0,3160,620,2.5763,173900
-118.06,34.06,28,1778,605.0,2184,574,1.9189,165900
-118.07,34.07,31,1370,284.0,1062,277,3.5156,199300
-118.08,34.07,32,4089,975.0,3775,955,3.29,205500
-118.07,34.06,34,2873,718.0,2758,699,2.5985,168600
-118.04,34.05,32,1252,273.0,1337,263,2.6579,156800
-118.05,34.05,36,1084,202.0,920,199,3.7279,162200
-118.06,34.04,28,1516,363.0,1011,344,2.6288,160300
-118.03,34.06,24,2469,731.0,3818,712,2.5445,151400
-118.04,34.05,34,1058,230.0,1043,229,3.0536,137500
-118.04,34.04,35,1734,363.0,1527,344,3.0,160600
-118.04,34.04,32,1619,323.0,1492,342,3.5,165100
-118.05,34.04,33,1348,,1098,257,4.2917,161200
-118.06,34.03,36,21,7.0,21,9,2.375,175000
-118.02,34.06,26,2929,970.0,3792,817,2.2577,173800
-118.02,34.05,34,1610,513.0,2050,508,2.5562,156300
-118.03,34.05,36,1359,317.0,1557,370,2.7955,157500
-118.03,34.05,36,1345,331.0,1511,309,3.5129,142300
-118.01,34.05,31,1135,355.0,1717,368,2.1602,161700
-118.02,34.05,28,991,255.0,1145,265,2.3611,167000
-118.02,34.05,33,2464,627.0,2932,568,3.0625,165800
-118.02,34.04,28,6175,1449.0,5041,1408,2.8821,158100
-118.09,34.18,34,3113,409.0,1139,418,10.2289,500001
-118.07,34.17,34,4062,597.0,1525,566,7.8588,454800
-118.07,34.17,36,2415,394.0,1215,413,5.5418,326100
-118.07,34.17,35,2142,373.0,986,374,5.7051,326000
-118.1,34.18,39,2321,336.0,880,339,7.7108,450000
-118.11,34.19,50,1430,186.0,620,201,9.532,483300
-118.12,34.19,52,2405,299.0,970,319,8.7835,444100
-118.11,34.2,36,4915,725.0,1897,700,6.827,359400
-118.13,34.2,46,2676,427.0,1022,395,6.4288,295500
-118.13,34.19,48,2539,425.0,930,364,4.7269,303900
-118.13,34.21,36,1449,235.0,621,210,6.1824,274100
-118.13,34.2,45,1213,206.0,529,231,5.6629,234000
-118.13,34.2,46,1271,236.0,573,210,4.9312,240200
-118.13,34.19,43,1621,365.0,1015,329,2.92,242200
-118.14,34.19,45,3595,619.0,1686,607,4.73,201000
-118.14,34.2,39,2569,426.0,1282,432,5.0953,207400
-118.15,34.2,37,1997,361.0,1037,363,3.7932,210300
-118.15,34.2,52,1786,306.0,1018,322,4.1518,182100
-118.15,34.2,46,1505,261.0,857,269,4.5,184200
-118.15,34.21,34,2765,515.0,1422,438,5.4727,238900
-118.15,34.19,48,1854,360.0,1126,382,3.2216,161600
-118.15,34.19,47,1717,314.0,868,295,3.6094,160700
-118.16,34.19,40,1840,358.0,1218,347,4.25,177900
-118.16,34.2,43,1810,343.0,988,307,3.8203,176000
-118.18,34.22,40,1983,298.0,853,271,5.9845,241700
-118.19,34.22,32,10626,1504.0,4353,1482,9.8413,500001
-118.21,34.22,37,2260,322.0,941,303,8.3695,500001
-118.18,34.2,44,1473,250.0,668,239,8.72,415900
-118.19,34.2,41,2031,294.0,859,302,7.419,483700
-118.19,34.21,41,1602,228.0,680,225,6.553,500001
-118.2,34.21,40,1477,228.0,609,224,7.8375,500001
-118.2,34.21,42,1493,237.0,665,224,6.7571,443900
-118.21,34.21,41,1676,263.0,757,255,4.7734,450800
-118.22,34.23,34,3296,483.0,1268,478,8.4802,500001
-118.21,34.22,39,3008,386.0,1240,370,9.2463,500001
-118.22,34.22,39,2686,417.0,1094,402,7.0059,500001
-118.23,34.22,37,1376,237.0,618,226,5.9771,431800
-118.21,34.2,35,3646,552.0,1409,534,6.3794,500001
-118.2,34.2,44,2890,438.0,1219,429,6.987,500001
-118.18,34.19,48,1371,,528,155,15.0001,500001
-118.19,34.19,34,2061,260.0,825,254,15.0001,500001
-118.2,34.19,38,2176,266.0,798,243,15.0001,500001
-118.18,34.17,43,4269,591.0,1467,582,9.0702,500001
-118.18,34.16,34,5012,746.0,1699,715,9.4987,500001
-118.15,34.18,46,2230,488.0,1985,456,2.2328,142100
-118.15,34.17,46,2553,558.0,1740,492,2.0278,127500
-118.16,34.18,44,1870,389.0,1345,391,1.8932,136100
-118.16,34.18,48,568,145.0,559,135,2.4135,135700
-118.16,34.17,52,1193,228.0,703,221,3.1741,163800
-118.17,34.18,44,1401,246.0,607,271,2.8472,218800
-118.15,34.18,42,1521,320.0,1118,311,3.3125,154900
-118.16,34.19,42,2076,462.0,1641,436,2.2326,149200
-118.16,34.19,44,2195,449.0,1377,417,3.5887,153500
-118.17,34.18,38,1280,231.0,828,237,4.375,166700
-118.17,34.19,45,1790,316.0,1035,312,4.0985,173100
-118.13,34.19,42,2203,412.0,1012,377,4.0714,234000
-118.14,34.18,47,3457,622.0,1700,579,3.5164,226500
-118.14,34.19,49,1678,277.0,737,287,3.7222,237000
-118.15,34.19,38,1750,411.0,1398,409,2.3967,163100
-118.1,34.18,47,2168,352.0,902,361,5.894,300900
-118.11,34.18,52,3571,510.0,1434,490,5.9009,376000
-118.12,34.18,44,2357,342.0,891,337,6.3467,352700
-118.13,34.18,52,3094,519.0,1309,488,6.4223,310900
-118.1,34.17,46,1774,315.0,753,330,4.7241,279600
-118.1,34.17,48,1111,229.0,421,202,3.2813,268100
-118.11,34.17,50,3374,598.0,1484,569,4.99,261600
-118.11,34.17,46,2837,592.0,1453,549,3.1115,234600
-118.12,34.18,47,2344,513.0,1537,481,3.4777,230600
-118.13,34.18,52,1464,211.0,603,226,5.8309,309100
-118.12,34.17,37,2705,676.0,1551,608,2.2692,225000
-118.12,34.17,52,1835,330.0,777,317,3.7159,315400
-118.13,34.17,52,1784,368.0,966,345,3.6094,261500
-118.14,34.18,52,1700,317.0,996,329,3.9688,175000
-118.14,34.17,52,2667,486.0,1681,504,4.0524,173100
-118.14,34.17,42,2757,713.0,2112,653,2.7148,166800
-118.14,34.18,50,1493,326.0,1000,323,3.3068,154400
-118.14,34.17,40,1054,251.0,1056,276,2.3,146700
-118.15,34.18,45,2612,664.0,3117,584,2.3029,148800
-118.15,34.16,18,1711,383.0,1474,415,1.2891,181300
-118.15,34.16,38,2471,529.0,1661,441,2.2765,146600
-118.16,34.16,44,1284,278.0,925,261,1.7321,178400
-118.16,34.17,46,1508,261.0,674,255,3.5909,155400
-118.16,34.16,43,1276,226.0,545,209,4.1518,230700
-118.16,34.16,52,1576,239.0,696,249,6.07,261800
-118.16,34.15,19,1721,290.0,571,278,6.6031,500001
-118.16,34.15,17,821,163.0,229,164,7.3715,263000
-118.14,34.16,39,2776,840.0,2546,773,2.575,153500
-118.14,34.15,52,407,160.0,227,148,1.5156,187500
-118.15,34.15,52,275,123.0,273,111,1.1667,500001
-118.15,34.16,52,1925,597.0,2258,594,1.6921,162500
-118.15,34.15,49,806,199.0,698,172,2.3654,137500
-118.14,34.17,34,2384,604.0,2073,540,2.3062,158000
-118.14,34.16,30,2598,757.0,2869,769,2.1377,142300
-118.15,34.16,20,2410,632.0,2135,578,1.6887,148600
-118.15,34.17,36,930,280.0,1024,300,1.0846,146400
-118.13,34.17,49,1962,435.0,1329,457,3.2898,200000
-118.14,34.16,36,2973,807.0,2846,784,2.6217,156300
-118.14,34.17,52,2687,600.0,1716,544,2.7201,205700
-118.13,34.16,36,2162,658.0,1337,590,2.2095,176700
-118.13,34.15,24,1125,341.0,579,321,2.8125,141700
-118.14,34.15,41,1256,407.0,855,383,1.9923,500001
-118.14,34.15,17,1896,674.0,971,652,0.8438,175000
-118.14,34.16,38,1843,565.0,1449,524,2.2174,215400
-118.12,34.16,30,1762,416.0,940,398,2.8631,188600
-118.13,34.16,33,2682,716.0,2050,692,2.4817,169500
-118.13,34.15,18,1665,477.0,1095,390,2.6038,155600
-118.12,34.15,19,557,216.0,673,212,2.1763,168800
-118.12,34.15,22,1671,480.0,1005,443,3.0119,171400
-118.13,34.15,9,2099,625.0,1252,554,3.1875,173100
-118.13,34.15,28,1119,334.0,739,323,2.5903,125000
-118.12,34.17,52,2948,542.0,1363,495,4.7098,287900
-118.13,34.16,52,1872,357.0,984,364,4.0,250400
-118.13,34.16,52,1596,314.0,1024,292,3.6719,227900
-118.13,34.16,52,1787,427.0,1107,410,2.5664,215000
-118.09,34.17,36,2875,552.0,1131,458,4.3083,269300
-118.1,34.16,44,2795,496.0,1235,469,4.2386,283700
-118.1,34.17,44,4505,894.0,2296,899,3.4811,300500
-118.12,34.17,52,2166,483.0,1308,467,3.0417,222600
-118.11,34.16,52,3158,459.0,1229,444,5.4223,325600
-118.11,34.16,52,2489,437.0,1101,438,4.2065,320300
-118.11,34.16,52,1353,274.0,852,306,3.4583,239900
-118.11,34.15,40,1950,509.0,1038,438,2.6172,196100
-118.11,34.15,26,2193,558.0,1186,559,3.6474,184100
-118.12,34.15,35,1760,447.0,984,384,3.4167,198200
-118.12,34.16,52,2218,437.0,1211,422,5.0237,241900
-118.1,34.16,46,2863,513.0,1412,498,5.3272,330200
-118.1,34.15,32,978,227.0,543,211,3.0096,199000
-118.1,34.15,14,1442,369.0,782,343,2.7431,177500
-118.08,34.16,42,3490,665.0,1713,620,4.5461,242400
